,train_loss,best_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/drop_out,config/epochs,config/hidden_size,config/lr,config/num_features,config/num_layers,config/patience,logdir
0,"tensor(0.2257, requires_grad=True)",0.6264266500771045,71.46456909179688,False,1,9a284de4,2023-11-29_18-49-38,1701305378,71.46456909179688,4097299,Slade-173477,10.2.219.10,71.46456909179688,1,8.116262258099887,0.4802857225639665,500,146.6667944204696,0.05990598257128396,1,3.248149123539492,8.64373149647393,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_9a284de4_1_batch_size=8.1163,drop_out=0.4803,epochs=500,hidden_size=146.6668,lr=0.0599,num_features=1,num_layers=3.2481_2023-11-29_18-48-17"
1,"tensor(0.0038, requires_grad=True)",0.5226094367033802,435.0421922206879,False,1,5c06fead,2023-11-29_18-55-51,1701305751,435.0421922206879,4097736,Slade-173477,10.2.219.10,435.0421922206879,1,2.1035886311957896,0.4464704583099741,500,120.62188733689855,0.07083645052182495,1,2.1646759543664196,48.52558275593772,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_5c06fead_2_batch_size=2.1036,drop_out=0.4465,epochs=500,hidden_size=120.6219,lr=0.0708,num_features=1,num_layers=2.1647_2023-11-29_18-48-27"
2,"tensor(0.4661, requires_grad=True)",0.6415321042537689,51.76535248756409,False,1,ff20c64b,2023-11-29_18-49-36,1701305376,51.76535248756409,4098163,Slade-173477,10.2.219.10,51.76535248756409,1,16.816410175208013,0.18493564427131048,500,37.183168474213026,0.01842211053435804,1,4.433937943676302,26.713065149979656,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_ff20c64b_3_batch_size=16.8164,drop_out=0.1849,epochs=500,hidden_size=37.1832,lr=0.0184,num_features=1,num_layers=4.4339_2023-11-29_18-48-36"
3,"tensor(0.4148, requires_grad=True)",0.6428646697524951,175.08892464637756,False,1,45fd5394,2023-11-29_18-51-49,1701305509,175.08892464637756,4098460,Slade-173477,10.2.219.10,175.08892464637756,1,9.206955354200199,0.21649165607921678,500,122.75872604975352,0.01403543667913898,1,4.337157188281745,18.951730321390894,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_45fd5394_4_batch_size=9.2070,drop_out=0.2165,epochs=500,hidden_size=122.7587,lr=0.0140,num_features=1,num_layers=4.3372_2023-11-29_18-48-44"
4,"tensor(1.0464, requires_grad=True)",0.6072432533775209,24.36304211616516,False,1,7c63a6b5,2023-11-29_18-49-26,1701305366,24.36304211616516,4099757,Slade-173477,10.2.219.10,24.36304211616516,1,9.665329700123683,0.41407038455720546,500,40.735082649513586,0.0514720203975198,1,6.73931655089634,3.2760702232798886,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_7c63a6b5_5_batch_size=9.6653,drop_out=0.4141,epochs=500,hidden_size=40.7351,lr=0.0515,num_features=1,num_layers=6.7393,_2023-11-29_18-48-54"
5,"tensor(0.2015, requires_grad=True)",0.5821562273773605,563.3854007720947,False,1,bcbf5265,2023-11-29_18-58-35,1701305915,563.3854007720947,4100158,Slade-173477,10.2.219.10,563.3854007720947,1,12.54335218612733,0.16820964947491662,500,13.945267004070624,0.094893665171608,1,9.725056264596475,40.6114700577066,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_bcbf5265_6_batch_size=12.5434,drop_out=0.1682,epochs=500,hidden_size=13.9453,lr=0.0949,num_features=1,num_layers=9.7251_2023-11-29_18-49-02"
6,"tensor(0.0904, requires_grad=True)",0.5783351902141721,104.4819233417511,False,1,a1e68d95,2023-11-29_18-51-07,1701305467,104.4819233417511,4100231,Slade-173477,10.2.219.10,104.4819233417511,1,6.787661614294043,0.13906884560255356,500,137.1623722759192,0.044071234124586176,1,2.9763058787582306,25.263668595452238,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_a1e68d95_7_batch_size=6.7877,drop_out=0.1391,epochs=500,hidden_size=137.1624,lr=0.0441,num_features=1,num_layers=2.9763_2023-11-29_18-49-11"
7,"tensor(0.0149, requires_grad=True)",0.497804831435924,1864.2941827774048,False,1,a01f3c2d,2023-11-29_19-20-31,1701307231,1864.2941827774048,4099757,Slade-173477,10.2.219.10,1864.2941827774048,1,1.6533819011891495,0.4637281608315128,500,52.49721633840337,0.0662859762069628,1,4.493688608715288,26.48333303771273,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_a01f3c2d_8_batch_size=1.6534,drop_out=0.4637,epochs=500,hidden_size=52.4972,lr=0.0663,num_features=1,num_layers=4.4937,_2023-11-29_18-49-22"
8,"tensor(0.8810, requires_grad=True)",0.4974506818331204,644.2082493305206,False,1,92afba9b,2023-11-29_19-00-20,1701306020,644.2082493305206,4098163,Slade-173477,10.2.219.10,644.2082493305206,1,11.387495307522313,0.17394178221021084,500,193.94734092514716,0.07753576905377535,1,9.515991532513514,44.84654017095479,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_92afba9b_9_batch_size=11.3875,drop_out=0.1739,epochs=500,hidden_size=193.9473,lr=0.0775,num_features=1,num_layers=9.516_2023-11-29_18-49-26"
9,"tensor(0.3225, requires_grad=True)",0.6511162140233788,26.74098229408264,False,1,2b889faf,2023-11-29_18-50-05,1701305405,26.74098229408264,4097299,Slade-173477,10.2.219.10,26.74098229408264,1,12.360099597410617,0.4687496940092467,500,18.61000790833198,0.019678687955672604,1,2.3618183112843045,16.94118620739995,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_2b889faf_10_batch_size=12.3601,drop_out=0.4687,epochs=500,hidden_size=18.6100,lr=0.0197,num_features=1,num_layers=2.361_2023-11-29_18-49-36"
