,train_loss,best_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/drop_out,config/epochs,config/hidden_size,config/lr,config/num_features,config/num_layers,config/patience,logdir
10,"tensor(0.6711, requires_grad=True)",0.4926081193493796,268.1669886112213,False,1,38f19bb3,2023-11-29_19-11-39,1701306699,268.1669886112213,4099754,Slade-173477,10.2.219.10,268.1669886112213,1,14.004298519522893,0.18073906741748416,500,122.30146522748963,0.009185529348341784,1,7.565784241745269,21.041055912948064,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_38f19bb3_11_batch_size=14.0043,drop_out=0.1807,epochs=500,hidden_size=122.3015,lr=0.0092,num_features=1,num_layers=7.56_2023-11-29_19-07-11"
11,"tensor(0.6398, requires_grad=True)",0.4928213688135147,147.57940125465393,False,1,d7914dce,2023-11-29_19-09-46,1701306586,147.57940125465393,4103703,Slade-173477,10.2.219.10,147.57940125465393,1,8.920320519309692,0.2859867455254068,500,122.49963239647722,0.06820826850826985,1,4.604289599891846,19.00183153595238,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_d7914dce_12_batch_size=8.9203,drop_out=0.2860,epochs=500,hidden_size=122.4996,lr=0.0682,num_features=1,num_layers=4.604_2023-11-29_19-07-11"
12,"tensor(0.1758, requires_grad=True)",0.4927418796228362,175.94863414764404,False,1,9c561108,2023-11-29_19-10-24,1701306624,175.94863414764404,4103767,Slade-173477,10.2.219.10,175.94863414764404,1,7.940506069439771,0.38670197362882275,500,120.58137725367813,0.03891425934678245,1,3.807014301560522,18.94038354605281,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_9c561108_13_batch_size=7.9405,drop_out=0.3867,epochs=500,hidden_size=120.5814,lr=0.0389,num_features=1,num_layers=3.807_2023-11-29_19-07-19"
13,"tensor(0.4111, requires_grad=True)",0.4927171610973098,239.20638418197632,False,1,e36e5e98,2023-11-29_19-11-37,1701306697,239.20638418197632,4103802,Slade-173477,10.2.219.10,239.20638418197632,1,13.035036453526473,0.46491665173615504,500,122.20599095504619,0.011872060249600035,1,9.084168233280717,21.200213488536487,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_e36e5e98_14_batch_size=13.0350,drop_out=0.4649,epochs=500,hidden_size=122.2060,lr=0.0119,num_features=1,num_layers=9.08_2023-11-29_19-07-28"
14,"tensor(0.5524, requires_grad=True)",0.4919030871826971,501.3384997844696,False,1,e8c373f8,2023-11-29_19-16-06,1701306966,501.3384997844696,4103939,Slade-173477,10.2.219.10,501.3384997844696,1,9.764806207636896,0.385007503269606,500,121.88807924720659,0.024077287967240762,1,9.435175273452181,23.003005799732176,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_e8c373f8_15_batch_size=9.7648,drop_out=0.3850,epochs=500,hidden_size=121.8881,lr=0.0241,num_features=1,num_layers=9.435_2023-11-29_19-07-38"
15,"tensor(0.4720, requires_grad=True)",0.4921618512647595,280.73470306396484,False,1,92e8808a,2023-11-29_19-12-38,1701306758,280.73470306396484,4104249,Slade-173477,10.2.219.10,280.73470306396484,1,12.913759745815533,0.36479054954733037,500,120.71232494139542,0.011174698490152086,1,6.647288619603197,22.591290826877103,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_92e8808a_16_batch_size=12.9138,drop_out=0.3648,epochs=500,hidden_size=120.7123,lr=0.0112,num_features=1,num_layers=6.64_2023-11-29_19-07-45"
16,"tensor(0.3842, requires_grad=True)",0.4926941757202148,140.20625352859497,False,1,727cb42a,2023-11-29_19-10-27,1701306627,140.20625352859497,4104444,Slade-173477,10.2.219.10,140.20625352859497,1,8.766619785152415,0.4954998739595803,500,124.0339735601688,0.005822767185885702,1,5.155847069215296,18.95003146892828,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_727cb42a_17_batch_size=8.7666,drop_out=0.4955,epochs=500,hidden_size=124.0340,lr=0.0058,num_features=1,num_layers=5.155_2023-11-29_19-07-57"
17,"tensor(0.2210, requires_grad=True)",0.4924055534734655,92.31553888320924,False,1,59660f02,2023-11-29_19-09-47,1701306587,92.31553888320924,4104479,Slade-173477,10.2.219.10,92.31553888320924,1,15.110396064445895,0.49769675875966934,500,123.58234131092915,0.057815484183063426,1,6.236300906225338,18.831569041788164,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_59660f02_18_batch_size=15.1104,drop_out=0.4977,epochs=500,hidden_size=123.5823,lr=0.0578,num_features=1,num_layers=6.23_2023-11-29_19-08-07"
18,"tensor(0.1561, requires_grad=True)",0.4928300162404775,159.4897391796112,False,1,b8426567,2023-11-29_19-11-02,1701306662,159.4897391796112,4104511,Slade-173477,10.2.219.10,159.4897391796112,1,10.492033670488391,0.31082351106292283,500,122.75059196475804,0.05887937180660369,1,5.551728754958931,19.322094768971443,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_b8426567_19_batch_size=10.4920,drop_out=0.3108,epochs=500,hidden_size=122.7506,lr=0.0589,num_features=1,num_layers=5.55_2023-11-29_19-08-14"
19,"tensor(0.4246, requires_grad=True)",0.4860140820923407,434.1264224052429,False,1,2f3a6fab,2023-11-29_19-15-50,1701306950,434.1264224052429,4104546,Slade-173477,10.2.219.10,434.1264224052429,1,9.157132202564323,0.22490095839841961,500,122.20357487114654,0.0008280686129703979,1,4.702679601830723,19.07560446569351,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_2f3a6fab_20_batch_size=9.1571,drop_out=0.2249,epochs=500,hidden_size=122.2036,lr=0.0008,num_features=1,num_layers=4.702_2023-11-29_19-08-23"
20,"tensor(0.3171, requires_grad=True)",0.4913675354710266,89.10504341125488,False,1,90355ab7,2023-11-29_19-10-12,1701306612,89.10504341125488,4104597,Slade-173477,10.2.219.10,89.10504341125488,1,15.710582261478208,0.3533284112488181,500,122.61993564191377,0.011990203818503369,1,5.44696797599213,19.666492985792612,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_90355ab7_21_batch_size=15.7106,drop_out=0.3533,epochs=500,hidden_size=122.6199,lr=0.0120,num_features=1,num_layers=5.44_2023-11-29_19-08-36"
21,"tensor(0.4914, requires_grad=True)",0.4928267581760883,129.98360466957092,False,1,9898f833,2023-11-29_19-11-04,1701306664,129.98360466957092,4104681,Slade-173477,10.2.219.10,129.98360466957092,1,10.58386972570524,0.22705732011050667,500,122.37175450722273,0.014435649428664338,1,3.140608691410522,19.892354937296872,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_9898f833_22_batch_size=10.5839,drop_out=0.2271,epochs=500,hidden_size=122.3718,lr=0.0144,num_features=1,num_layers=3.14_2023-11-29_19-08-43"
22,"tensor(0.3865, requires_grad=True)",0.4928363211452961,96.04698348045348,False,1,a5efa014,2023-11-29_19-10-41,1701306641,96.04698348045348,4104727,Slade-173477,10.2.219.10,96.04698348045348,1,10.786042968092364,0.10327223644730954,500,123.3462936543454,0.052873656407898165,1,4.240009671035291,17.042177121844183,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_a5efa014_23_batch_size=10.7860,drop_out=0.1033,epochs=500,hidden_size=123.3463,lr=0.0529,num_features=1,num_layers=4.24_2023-11-29_19-08-54"
23,"tensor(0.6178, requires_grad=True)",0.4919291287660599,217.66385459899905,False,1,0e5e5964,2023-11-29_19-12-59,1701306779,217.66385459899905,4104765,Slade-173477,10.2.219.10,217.66385459899905,1,9.161002245567989,0.17386192366026348,500,123.79871039364029,0.03627047851410028,1,5.178611151646552,18.4011381713781,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_0e5e5964_24_batch_size=9.1610,drop_out=0.1739,epochs=500,hidden_size=123.7987,lr=0.0363,num_features=1,num_layers=5.178_2023-11-29_19-09-05"
24,"tensor(0.6822, requires_grad=True)",0.4928242662674063,211.73503804206848,False,1,2edeba4c,2023-11-29_19-13-06,1701306786,211.73503804206848,4104826,Slade-173477,10.2.219.10,211.73503804206848,1,7.7613348614935,0.26415280395806795,500,122.80590489255144,0.04112360911901612,1,5.234171676396893,17.0039728218827,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_2edeba4c_25_batch_size=7.7613,drop_out=0.2642,epochs=500,hidden_size=122.8059,lr=0.0411,num_features=1,num_layers=5.234_2023-11-29_19-09-21"
25,"tensor(0.5652, requires_grad=True)",0.4928190674632787,193.50380063056943,False,1,356ef370,2023-11-29_19-13-00,1701306780,193.50380063056943,4103703,Slade-173477,10.2.219.10,193.50380063056943,1,10.818419817557134,0.45281623341680655,500,124.3961726918265,0.049202306500759754,1,3.834954407568241,19.25195780075901,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_356ef370_26_batch_size=10.8184,drop_out=0.4528,epochs=500,hidden_size=124.3962,lr=0.0492,num_features=1,num_layers=3.83_2023-11-29_19-09-35"
26,"tensor(0.4752, requires_grad=True)",0.484847707003355,469.0747573375702,False,1,95b8b030,2023-11-29_19-17-36,1701307056,469.0747573375702,4104479,Slade-173477,10.2.219.10,469.0747573375702,1,5.217186902136685,0.35032732619509765,500,118.74598636692731,0.001375756774545757,1,8.601583116702868,14.213779869619115,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_95b8b030_27_batch_size=5.2172,drop_out=0.3503,epochs=500,hidden_size=118.7460,lr=0.0014,num_features=1,num_layers=8.601_2023-11-29_19-09-46"
27,"tensor(0.2210, requires_grad=True)",0.4928287627814861,375.5596933364868,False,1,2ff0b270,2023-11-29_19-16-16,1701306976,375.5596933364868,4104915,Slade-173477,10.2.219.10,375.5596933364868,1,2.9833857547705116,0.3967861769677975,500,117.10087727144807,0.09233389771914997,1,3.5090933148787,10.718702703769074,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_2ff0b270_28_batch_size=2.9834,drop_out=0.3968,epochs=500,hidden_size=117.1009,lr=0.0923,num_features=1,num_layers=3.509_2023-11-29_19-09-47"
28,"tensor(0.5996, requires_grad=True)",0.4900971814723951,61.46176290512085,False,1,0bae24b9,2023-11-29_19-11-14,1701306674,61.46176290512085,4104597,Slade-173477,10.2.219.10,61.46176290512085,1,18.37382757938324,0.1530988814462807,500,100.37095947367301,0.07752452712187718,1,6.027835413484461,5.025157384028255,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_0bae24b9_29_batch_size=18.3738,drop_out=0.1531,epochs=500,hidden_size=100.3710,lr=0.0775,num_features=1,num_layers=6.02_2023-11-29_19-10-01"
29,"tensor(0.2258, requires_grad=True)",0.4924361728087157,331.578884601593,False,1,caeafe7e,2023-11-29_19-15-54,1701306954,331.578884601593,4105021,Slade-173477,10.2.219.10,331.578884601593,1,12.978079799798335,0.18147424042644889,500,63.213925745530844,0.01991954526432375,1,3.2764723208048903,48.62601040398164,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_caeafe7e_30_batch_size=12.9781,drop_out=0.1815,epochs=500,hidden_size=63.2139,lr=0.0199,num_features=1,num_layers=3.276_2023-11-29_19-10-13"
30,"tensor(0.4349, requires_grad=True)",0.493000675201416,4.320592641830444,False,1,31628fa3,2023-11-29_19-10-28,1701306628,4.320592641830444,4103767,Slade-173477,10.2.219.10,4.320592641830444,1,16.74168447162694,0.38095952876885975,500,24.232183969475056,0.04207098689457635,1,2.5470334558167744,2.8318226822886516,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_31628fa3_31_batch_size=16.7417,drop_out=0.3810,epochs=500,hidden_size=24.2322,lr=0.0421,num_features=1,num_layers=2.547_2023-11-29_19-10-22"
31,"tensor(0.1632, requires_grad=True)",0.4918875162361446,235.8435845375061,False,1,07f90719,2023-11-29_19-14-23,1701306863,235.8435845375061,4104444,Slade-173477,10.2.219.10,235.8435845375061,1,6.42199443607446,0.32816056903441515,500,148.63920031415378,0.09132752945251424,1,2.634536207562557,35.64038131256471,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_07f90719_32_batch_size=6.4220,drop_out=0.3282,epochs=500,hidden_size=148.6392,lr=0.0913,num_features=1,num_layers=2.634_2023-11-29_19-10-24"
32,"tensor(0.4340, requires_grad=True)",0.4908379902551462,373.263073682785,False,1,eae821d3,2023-11-29_19-16-42,1701307002,373.263073682785,4103767,Slade-173477,10.2.219.10,373.263073682785,1,11.18824347356791,0.4958287747247062,500,133.0531442493076,0.00046062750167577066,1,6.000862710221218,15.461204603874513,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_eae821d3_33_batch_size=11.1882,drop_out=0.4958,epochs=500,hidden_size=133.0531,lr=0.0005,num_features=1,num_layers=6.00_2023-11-29_19-10-27"
33,"tensor(0.1008, requires_grad=True)",0.4928193470152728,583.803722858429,False,1,032c5341,2023-11-29_19-20-23,1701307223,583.803722858429,4105147,Slade-173477,10.2.219.10,583.803722858429,1,2.2444565816581097,0.22725710775807872,500,87.17022678798257,0.09986550947695057,1,2.5144601097276436,35.11355454673125,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_032c5341_34_batch_size=2.2445,drop_out=0.2273,epochs=500,hidden_size=87.1702,lr=0.0999,num_features=1,num_layers=2.5145_2023-11-29_19-10-28"
34,"tensor(0.8501, requires_grad=True)",0.4927419802317253,215.5856819152832,False,1,e61b7384,2023-11-29_19-14-17,1701306857,215.5856819152832,4104727,Slade-173477,10.2.219.10,215.5856819152832,1,11.146601999287965,0.28916332663497046,500,5.186337332976634,0.05789419940585261,1,7.036775023046145,31.968603376398505,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_e61b7384_35_batch_size=11.1466,drop_out=0.2892,epochs=500,hidden_size=5.1863,lr=0.0579,num_features=1,num_layers=7.0368_2023-11-29_19-10-39"
35,"tensor(0.1891, requires_grad=True)",0.4928791292912357,90.41341853141785,False,1,d42ab94b,2023-11-29_19-12-22,1701306742,90.41341853141785,4105216,Slade-173477,10.2.219.10,90.41341853141785,1,11.72968063606191,0.3304666792814974,500,141.35268042396692,0.008152661771228871,1,3.1523943843374784,8.004832248057506,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_d42ab94b_36_batch_size=11.7297,drop_out=0.3305,epochs=500,hidden_size=141.3527,lr=0.0082,num_features=1,num_layers=3.15_2023-11-29_19-10-41"
36,"tensor(0.5299, requires_grad=True)",0.4928191332817078,62.9788761138916,False,1,48908a48,2023-11-29_19-12-05,1701306725,62.9788761138916,4104511,Slade-173477,10.2.219.10,62.9788761138916,1,16.673139206044816,0.12709225259437337,500,191.48917882375696,0.03404679793984517,1,2.383840541009275,34.763855675563846,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_48908a48_37_batch_size=16.6731,drop_out=0.1271,epochs=500,hidden_size=191.4892,lr=0.0340,num_features=1,num_layers=2.38_2023-11-29_19-10-52"
37,"tensor(0.3340, requires_grad=True)",0.4930394441781643,39.40372538566589,False,1,4e97ef3c,2023-11-29_19-11-43,1701306703,39.40372538566589,4104681,Slade-173477,10.2.219.10,39.40372538566589,1,12.310522807829754,0.10791753163921501,500,7.649979227723133,0.021435583975864172,1,4.071086166577473,9.98710954338479,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_4e97ef3c_38_batch_size=12.3105,drop_out=0.1079,epochs=500,hidden_size=7.6500,lr=0.0214,num_features=1,num_layers=4.0711_2023-11-29_19-11-02"
38,"tensor(0.7887, requires_grad=True)",0.4928223579078556,1596.4442811012268,False,1,23a6adb8,2023-11-29_19-37-50,1701308270,1596.4442811012268,4104597,Slade-173477,10.2.219.10,1596.4442811012268,1,1.6180424797831519,0.16685286041629765,500,180.27038402689269,0.08858205561942993,1,8.136306011030346,12.125443576093325,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_23a6adb8_39_batch_size=1.6180,drop_out=0.1669,epochs=500,hidden_size=180.2704,lr=0.0886,num_features=1,num_layers=8.136_2023-11-29_19-11-04"
39,"tensor(0.4682, requires_grad=True)",0.4806517902761698,773.4750039577484,False,1,74a371c2,2023-11-29_19-24-27,1701307467,773.4750039577484,4105363,Slade-173477,10.2.219.10,773.4750039577484,1,5.265647990213321,0.40422834007142416,500,55.02813992930368,0.003567162377918839,1,3.23463349768721,48.71988080264256,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_74a371c2_40_batch_size=5.2656,drop_out=0.4042,epochs=500,hidden_size=55.0281,lr=0.0036,num_features=1,num_layers=3.2346_2023-11-29_19-11-14"
40,"tensor(0.6016, requires_grad=True)",0.4921582997469845,277.1917927265167,False,1,085fb5ae,2023-11-29_19-16-14,1701306974,277.1917927265167,4103802,Slade-173477,10.2.219.10,277.1917927265167,1,6.990438833839702,0.22679929334056395,500,83.79604599266813,0.06445380564562875,1,3.519160669342873,40.3145071053538,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_085fb5ae_41_batch_size=6.9904,drop_out=0.2268,epochs=500,hidden_size=83.7960,lr=0.0645,num_features=1,num_layers=3.5192_2023-11-29_19-11-33"
41,"tensor(0.8890, requires_grad=True)",0.4928201287238427,5926.25901055336,False,1,0bd64aa5,2023-11-29_20-50-26,1701312626,5926.25901055336,4099754,Slade-173477,10.2.219.10,5926.25901055336,1,1.362275766567444,0.4347401289331758,500,194.09440418128182,0.06938701701905176,1,9.391673247521254,48.302809330575684,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_0bd64aa5_42_batch_size=1.3623,drop_out=0.4347,epochs=500,hidden_size=194.0944,lr=0.0694,num_features=1,num_layers=9.391_2023-11-29_19-11-37"
42,"tensor(0.5383, requires_grad=True)",0.4928218914926732,1503.4527580738068,False,1,e3ee00d1,2023-11-29_19-36-47,1701308207,1503.4527580738068,4104681,Slade-173477,10.2.219.10,1503.4527580738068,1,1.1758938588033807,0.2169268504790201,500,92.51671651546333,0.03684791965607675,1,6.896044183686471,17.706839853780295,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_e3ee00d1_43_batch_size=1.1759,drop_out=0.2169,epochs=500,hidden_size=92.5167,lr=0.0368,num_features=1,num_layers=6.8960_2023-11-29_19-11-39"
43,"tensor(0.3521, requires_grad=True)",0.4928255813121796,148.11463117599487,False,1,62b2dbb5,2023-11-29_19-14-28,1701306868,148.11463117599487,4105500,Slade-173477,10.2.219.10,148.11463117599487,1,16.765280980419405,0.12564095093981684,500,122.85235799047169,0.02708661378596416,1,6.484796726761679,20.06342724732922,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_62b2dbb5_44_batch_size=16.7653,drop_out=0.1256,epochs=500,hidden_size=122.8524,lr=0.0271,num_features=1,num_layers=6.48_2023-11-29_19-11-43"
44,"tensor(0.4452, requires_grad=True)",0.4928280320204794,304.59493041038513,False,1,c966e2e8,2023-11-29_19-17-10,1701307030,304.59493041038513,4104511,Slade-173477,10.2.219.10,304.59493041038513,1,4.453659216890777,0.11419555720232025,500,121.89904521772,0.04365251403815485,1,2.0455309793468235,14.516181750030345,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_c966e2e8_45_batch_size=4.4537,drop_out=0.1142,epochs=500,hidden_size=121.8990,lr=0.0437,num_features=1,num_layers=2.045_2023-11-29_19-12-00"
45,"tensor(0.6827, requires_grad=True)",0.492595036755075,32.05899238586426,False,1,82723303,2023-11-29_19-12-54,1701306774,32.05899238586426,4105216,Slade-173477,10.2.219.10,32.05899238586426,1,7.983204440628391,0.2856963533601787,500,158.16414036905132,0.05609601340655746,1,3.1805782068120445,5.501103444433207,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_82723303_46_batch_size=7.9832,drop_out=0.2857,epochs=500,hidden_size=158.1641,lr=0.0561,num_features=1,num_layers=3.180_2023-11-29_19-12-05"
