,train_loss,best_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/drop_out,config/epochs,config/hidden_size,config/lr,config/num_features,config/num_layers,config/patience,logdir
143,"tensor(0.1628, requires_grad=True)",0.5275471163423437,41.81121611595154,False,1,1e514673,2023-11-29_17-58-13,1701302293,41.81121611595154,4058605,Slade-173477,10.2.219.10,41.81121611595154,1,11.825160187166484,0.46185429780422704,500,154.29608736723998,0.05562713763076251,1,8.879656166457318,21.202292340694914,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_1e514673_144_batch_size=11.8252,drop_out=0.4619,epochs=500,hidden_size=154.2961,lr=0.0556,num_features=1,num_layers=8.8_2023-11-29_17-57-30"
144,"tensor(0.6966, requires_grad=True)",0.5336966982909611,13.631789207458496,False,1,5f9fbed8,2023-11-29_17-57-46,1701302266,13.631789207458496,4065130,Slade-173477,10.2.219.10,13.631789207458496,1,15.640426250438193,0.45713651413104306,500,97.65601699329179,0.05837248106036441,1,6.4123417457955085,29.101341649606933,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_5f9fbed8_145_batch_size=15.6404,drop_out=0.4571,epochs=500,hidden_size=97.6560,lr=0.0584,num_features=1,num_layers=6.41_2023-11-29_17-57-32"
145,"tensor(0.0928, requires_grad=True)",0.5392902202904224,2.4277498722076416,False,1,44d1e7d8,2023-11-29_17-57-36,1701302256,2.4277498722076416,4044351,Slade-173477,10.2.219.10,2.4277498722076416,1,5.732545063110444,0.2005109390213475,500,162.27342342334293,0.018737120336372582,1,5.6581535097508,1.3209180755888876,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_44d1e7d8_146_batch_size=5.7325,drop_out=0.2005,epochs=500,hidden_size=162.2734,lr=0.0187,num_features=1,num_layers=5.65_2023-11-29_17-57-33"
146,"tensor(0.5054, requires_grad=True)",0.5318269352118175,3.116384983062744,False,1,01274747,2023-11-29_17-57-38,1701302258,3.116384983062744,4061480,Slade-173477,10.2.219.10,3.116384983062744,1,14.810256348060047,0.22358944412046095,500,77.55588893226079,0.07657310509525078,1,2.1169709962205063,5.190122537443731,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_01274747_147_batch_size=14.8103,drop_out=0.2236,epochs=500,hidden_size=77.5559,lr=0.0766,num_features=1,num_layers=2.11_2023-11-29_17-57-35"
147,"tensor(0.5628, requires_grad=True)",0.5354595145453578,3.7980217933654794,False,1,3bfa3828,2023-11-29_17-57-40,1701302260,3.7980217933654794,4044351,Slade-173477,10.2.219.10,3.7980217933654794,1,9.099524812836437,0.43585127559803194,500,123.77853029288083,0.013276894703556525,1,8.693370824964369,2.2854544418017335,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_3bfa3828_148_batch_size=9.0995,drop_out=0.4359,epochs=500,hidden_size=123.7785,lr=0.0133,num_features=1,num_layers=8.69_2023-11-29_17-57-36"
148,"tensor(0.5637, requires_grad=True)",0.5318048573457278,28.47534775733948,False,1,ebe5d66a,2023-11-29_17-58-07,1701302287,28.47534775733948,4061480,Slade-173477,10.2.219.10,28.47534775733948,1,16.479047952015502,0.45169431465284715,500,169.13136015953577,0.04033086267928702,1,5.379551597192542,35.28749268980761,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_ebe5d66a_149_batch_size=16.4790,drop_out=0.4517,epochs=500,hidden_size=169.1314,lr=0.0403,num_features=1,num_layers=5.3_2023-11-29_17-57-38"
149,"tensor(0.4817, requires_grad=True)",0.5401785870393118,1.7267556190490725,False,1,8efe68ff,2023-11-29_17-57-42,1701302262,1.7267556190490725,4044351,Slade-173477,10.2.219.10,1.7267556190490725,1,17.160955040870792,0.28199097371474435,500,83.3959526680283,0.05060815212741802,1,2.4706509950578006,4.777978209720676,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_8efe68ff_150_batch_size=17.1610,drop_out=0.2820,epochs=500,hidden_size=83.3960,lr=0.0506,num_features=1,num_layers=2.47_2023-11-29_17-57-40"
150,"tensor(0.1472, requires_grad=True)",0.4347472393801853,108.92647194862366,False,1,56f0f9a3,2023-11-29_17-59-31,1701302371,108.92647194862366,4044351,Slade-173477,10.2.219.10,108.92647194862366,1,3.256460317580226,0.1687203441058406,500,146.13961323269595,0.014302600559534516,1,4.232630137476868,33.12293053181962,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_56f0f9a3_151_batch_size=3.2565,drop_out=0.1687,epochs=500,hidden_size=146.1396,lr=0.0143,num_features=1,num_layers=4.23_2023-11-29_17-57-42"
151,"tensor(0.0061, requires_grad=True)",0.3539407157618552,58.54651975631714,False,1,739fd370,2023-11-29_17-58-45,1701302325,58.54651975631714,4065130,Slade-173477,10.2.219.10,58.54651975631714,1,2.0601579656681914,0.28509061958887916,500,85.15303567337187,0.005936344625507131,1,4.1812227238028195,18.184494503647183,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_739fd370_152_batch_size=2.0602,drop_out=0.2851,epochs=500,hidden_size=85.1530,lr=0.0059,num_features=1,num_layers=4.181_2023-11-29_17-57-43"
152,"tensor(0.1015, requires_grad=True)",0.0324898315301061,28.19355773925781,False,1,1b24b1cd,2023-11-29_17-58-17,1701302297,28.19355773925781,4060575,Slade-173477,10.2.219.10,28.19355773925781,1,1.7012302461849396,0.25401189339317765,500,193.9317285628849,0.03972056185635892,1,2.0220886100910898,6.743252638228299,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_1b24b1cd_153_batch_size=1.7012,drop_out=0.2540,epochs=500,hidden_size=193.9317,lr=0.0397,num_features=1,num_layers=2.02_2023-11-29_17-57-47"
153,"tensor(0.3800, requires_grad=True)",0.5383691765479187,48.30275583267212,False,1,483cceaf,2023-11-29_17-58-39,1701302319,48.30275583267212,4046554,Slade-173477,10.2.219.10,48.30275583267212,1,3.7576337146695895,0.19837088737504127,500,149.42375253646975,0.08649017962851636,1,6.00498156962813,18.721371406343415,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_483cceaf_154_batch_size=3.7576,drop_out=0.1984,epochs=500,hidden_size=149.4238,lr=0.0865,num_features=1,num_layers=6.00_2023-11-29_17-57-50"
154,"tensor(0.2582, requires_grad=True)",0.5291280854832042,9.90002965927124,False,1,169358c7,2023-11-29_17-58-03,1701302283,9.90002965927124,4044974,Slade-173477,10.2.219.10,9.90002965927124,1,19.07772303986664,0.19711654462634895,500,80.82022357554573,0.04924230325713729,1,9.422070670695646,6.47931750551397,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_169358c7_155_batch_size=19.0777,drop_out=0.1971,epochs=500,hidden_size=80.8202,lr=0.0492,num_features=1,num_layers=9.42_2023-11-29_17-57-51"
155,"tensor(0.8499, requires_grad=True)",0.5368466419833047,5.384444236755371,False,1,83912e82,2023-11-29_17-58-01,1701302281,5.384444236755371,4031878,Slade-173477,10.2.219.10,5.384444236755371,1,15.672124716958084,0.3423182639171515,500,69.06108793708191,0.0026185295634758247,1,9.641696080598217,2.3178707312453724,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_83912e82_156_batch_size=15.6721,drop_out=0.3423,epochs=500,hidden_size=69.0611,lr=0.0026,num_features=1,num_layers=9.64_2023-11-29_17-57-54"
156,"tensor(0.2984, requires_grad=True)",0.5353111861080959,12.274593830108644,False,1,75b3cba8,2023-11-29_17-58-10,1701302290,12.274593830108644,4059481,Slade-173477,10.2.219.10,12.274593830108644,1,7.04264304416631,0.13984557444165394,500,67.81800492308255,0.08825298917062861,1,5.096629814429776,8.490187687598123,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_75b3cba8_157_batch_size=7.0426,drop_out=0.1398,epochs=500,hidden_size=67.8180,lr=0.0883,num_features=1,num_layers=5.096_2023-11-29_17-57-57"
157,"tensor(30.1819, requires_grad=True)",0.5372132626640151,159.92470335960388,False,1,68b84261,2023-11-29_18-00-38,1701302438,159.92470335960388,4060509,Slade-173477,10.2.219.10,159.92470335960388,1,3.849977974951331,0.12136494267713976,500,95.98169804794729,0.09138381474498568,1,9.784522064309824,34.255179959133656,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_68b84261_158_batch_size=3.8500,drop_out=0.1214,epochs=500,hidden_size=95.9817,lr=0.0914,num_features=1,num_layers=9.784_2023-11-29_17-57-58"
158,"tensor(0.3823, requires_grad=True)",0.5307828667371169,6.8885884284973145,False,1,53705cc0,2023-11-29_17-58-07,1701302287,6.8885884284973145,4031878,Slade-173477,10.2.219.10,6.8885884284973145,1,9.10894470482248,0.19457599603613757,500,135.17125679244685,0.056969667760055714,1,4.564051071006403,11.88687317976023,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_53705cc0_159_batch_size=9.1089,drop_out=0.1946,epochs=500,hidden_size=135.1713,lr=0.0570,num_features=1,num_layers=4.56_2023-11-29_17-58-00"
159,"tensor(0.3345, requires_grad=True)",0.5264138062795003,29.733742713928223,False,1,681bce9d,2023-11-29_17-58-33,1701302313,29.733742713928223,4044974,Slade-173477,10.2.219.10,29.733742713928223,1,14.977930990603273,0.47617285784041274,500,196.34351560898114,0.052634249486370466,1,5.0105910894320225,49.62563149321854,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_681bce9d_160_batch_size=14.9779,drop_out=0.4762,epochs=500,hidden_size=196.3435,lr=0.0526,num_features=1,num_layers=5.0_2023-11-29_17-58-02"
160,"tensor(0.3945, requires_grad=True)",0.5059223088125387,5.997308015823364,False,1,409f2e0a,2023-11-29_17-58-11,1701302291,5.997308015823364,4069327,Slade-173477,10.2.219.10,5.997308015823364,1,18.740721893974463,0.17765540755900294,500,101.88172405222328,0.04488752919962855,1,5.733427270475556,11.434528283862182,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_409f2e0a_161_batch_size=18.7407,drop_out=0.1777,epochs=500,hidden_size=101.8817,lr=0.0449,num_features=1,num_layers=5.7_2023-11-29_17-58-05"
161,"tensor(0.5564, requires_grad=True)",0.5349264989296595,14.53920316696167,False,1,cbf8a128,2023-11-29_17-58-21,1701302301,14.53920316696167,4061480,Slade-173477,10.2.219.10,14.53920316696167,1,17.41390668878666,0.13148772018372004,500,46.26752075809795,0.04394845639799378,1,7.730055796996977,25.37237706791641,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_cbf8a128_162_batch_size=17.4139,drop_out=0.1315,epochs=500,hidden_size=46.2675,lr=0.0439,num_features=1,num_layers=7.73_2023-11-29_17-58-06"
162,"tensor(0.3724, requires_grad=True)",0.4060986822657287,41.88323187828064,False,1,702f48ee,2023-11-29_17-58-50,1701302330,41.88323187828064,4031878,Slade-173477,10.2.219.10,41.88323187828064,1,2.818313348033253,0.15258374179163423,500,172.46726193977634,0.04247069778263994,1,3.8305997512424144,24.98928831849458,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_702f48ee_163_batch_size=2.8183,drop_out=0.1526,epochs=500,hidden_size=172.4673,lr=0.0425,num_features=1,num_layers=3.83_2023-11-29_17-58-08"
163,"tensor(0.7296, requires_grad=True)",0.5297074434073532,16.11514925956726,False,1,e77d42ca,2023-11-29_17-58-26,1701302306,16.11514925956726,4059481,Slade-173477,10.2.219.10,16.11514925956726,1,6.709840569581769,0.273423607045865,500,40.34427989152293,0.04749695999654828,1,3.9886842417883104,35.83587738719954,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_e77d42ca_164_batch_size=6.7098,drop_out=0.2734,epochs=500,hidden_size=40.3443,lr=0.0475,num_features=1,num_layers=3.988_2023-11-29_17-58-09"
164,"tensor(0.8132, requires_grad=True)",0.6982690676262504,4.966883420944214,False,1,6d253dda,2023-11-29_17-58-16,1701302296,4.966883420944214,4069327,Slade-173477,10.2.219.10,4.966883420944214,1,11.18104954514824,0.23946262965654547,500,169.12170008287057,0.08690933113245158,1,8.482778798405944,1.7278770764339229,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data2/train_mcdo_6d253dda_165_batch_size=11.1810,drop_out=0.2395,epochs=500,hidden_size=169.1217,lr=0.0869,num_features=1,num_layers=8.4_2023-11-29_17-58-11"
