,train_loss,best_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/drop_out,config/epochs,config/hidden_size,config/lr,config/num_features,config/num_layers,config/patience,logdir
0,"tensor(0.0495, requires_grad=True)",0.0168460540015944,610.5831820964813,False,1,77d338ca,2023-12-07_16-58-15,1701989895,610.5831820964813,4446,scope-vanderbilt,10.2.218.69,610.5831820964813,1,1.3745401188473625,0.4802857225639665,500,146.6667944204696,0.05990598257128396,7,3.248149123539492,8.64373149647393,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data4/train_mcdo_77d338ca_1_batch_size=1.3745,drop_out=0.4803,epochs=500,hidden_size=146.6668,lr=0.0599,num_features=7,num_layers=3.2481_2023-12-07_16-48-01"
1,"tensor(0.0010, requires_grad=True)",0.0168460354054519,2113.624226808548,False,1,f9ae9e79,2023-12-07_17-23-20,1701991400,2113.624226808548,4575,scope-vanderbilt,10.2.218.69,2113.624226808548,1,1.0580836121681996,0.4464704583099741,500,120.62188733689855,0.07083645052182495,7,2.1646759543664196,48.52558275593772,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data4/train_mcdo_f9ae9e79_2_batch_size=1.0581,drop_out=0.4465,epochs=500,hidden_size=120.6219,lr=0.0708,num_features=7,num_layers=2.1647_2023-12-07_16-48-04"
2,"tensor(0.0283, requires_grad=True)",0.0168460351907711,1766.469782590866,False,1,0a03043c,2023-12-07_17-17-36,1701991056,1766.469782590866,4638,scope-vanderbilt,10.2.218.69,1766.469782590866,1,1.8324426408004217,0.18493564427131048,500,37.183168474213026,0.01842211053435804,7,4.433937943676302,26.713065149979656,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data4/train_mcdo_0a03043c_3_batch_size=1.8324,drop_out=0.1849,epochs=500,hidden_size=37.1832,lr=0.0184,num_features=7,num_layers=4.4339,_2023-12-07_16-48-07"
3,"tensor(0.0113, requires_grad=True)",0.0126532304647041,847.439222574234,False,1,0e6281b5,2023-12-07_17-02-20,1701990140,847.439222574234,4703,scope-vanderbilt,10.2.218.69,847.439222574234,1,1.4319450186421157,0.21649165607921678,500,122.75872604975352,0.01403543667913898,7,4.337157188281745,18.951730321390894,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data4/train_mcdo_0e6281b5_4_batch_size=1.4319,drop_out=0.2165,epochs=500,hidden_size=122.7587,lr=0.0140,num_features=7,num_layers=4.3372_2023-12-07_16-48-10"
4,"tensor(0.0207, requires_grad=True)",0.0169278681332568,144.76939058303833,False,1,33e844d2,2023-12-07_16-50-41,1701989441,144.76939058303833,4784,scope-vanderbilt,10.2.218.69,144.76939058303833,1,1.456069984217036,0.41407038455720546,500,40.735082649513586,0.0514720203975198,7,6.73931655089634,3.2760702232798886,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data4/train_mcdo_33e844d2_5_batch_size=1.4561,drop_out=0.4141,epochs=500,hidden_size=40.7351,lr=0.0515,num_features=7,num_layers=6.7393,_2023-12-07_16-48-13"
5,"tensor(0.0006, requires_grad=True)",0.0168503610797154,3997.73312664032,False,1,741e521f,2023-12-07_17-54-57,1701993297,3997.73312664032,4876,scope-vanderbilt,10.2.218.69,3997.73312664032,1,1.6075448519014384,0.16820964947491662,500,13.945267004070624,0.094893665171608,7,9.725056264596475,40.6114700577066,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data4/train_mcdo_741e521f_6_batch_size=1.6075,drop_out=0.1682,epochs=500,hidden_size=13.9453,lr=0.0949,num_features=7,num_layers=9.7251,_2023-12-07_16-48-16"
6,"tensor(0.0080, requires_grad=True)",0.0168470137063785,466.6007373332977,False,1,ae4baa25,2023-12-07_16-56-09,1701989769,466.6007373332977,4922,scope-vanderbilt,10.2.218.69,466.6007373332977,1,1.3046137691733706,0.13906884560255356,500,137.1623722759192,0.044071234124586176,7,2.9763058787582306,25.263668595452238,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data4/train_mcdo_ae4baa25_7_batch_size=1.3046,drop_out=0.1391,epochs=500,hidden_size=137.1624,lr=0.0441,num_features=7,num_layers=2.9763_2023-12-07_16-48-19"
7,"tensor(0.0434, requires_grad=True)",0.0168512460388585,1291.9633119106293,False,1,c26f0263,2023-12-07_17-09-57,1701990597,1291.9633119106293,4981,scope-vanderbilt,10.2.218.69,1291.9633119106293,1,1.0343885211152184,0.4637281608315128,500,52.49721633840337,0.0662859762069628,7,4.493688608715288,26.48333303771273,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data4/train_mcdo_c26f0263_8_batch_size=1.0344,drop_out=0.4637,epochs=500,hidden_size=52.4972,lr=0.0663,num_features=7,num_layers=4.4937,_2023-12-07_16-48-22"
8,"tensor(0.0084, requires_grad=True)",0.0168465848609016,20708.116265773773,False,1,00a7dffa,2023-12-07_22-33-37,1702010017,20708.116265773773,5124,scope-vanderbilt,10.2.218.69,20708.116265773773,1,1.5467102793432796,0.17394178221021084,500,193.94734092514716,0.07753576905377535,7,9.515991532513514,44.84654017095479,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data4/train_mcdo_00a7dffa_9_batch_size=1.5467,drop_out=0.1739,epochs=500,hidden_size=193.9473,lr=0.0775,num_features=7,num_layers=9.5160_2023-12-07_16-48-25"
9,"tensor(6.8832e-05, requires_grad=True)",0.0168573023121741,292.77645564079285,False,1,a064649f,2023-12-07_16-53-25,1701989605,292.77645564079285,5173,scope-vanderbilt,10.2.218.69,292.77645564079285,1,1.597899978811085,0.4687496940092467,500,18.61000790833198,0.019678687955672604,7,2.3618183112843045,16.94118620739995,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_mcdo_data4/train_mcdo_a064649f_10_batch_size=1.5979,drop_out=0.4687,epochs=500,hidden_size=18.6100,lr=0.0197,num_features=7,num_layers=2.3618_2023-12-07_16-48-29"
