,train_loss,best_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/epochs,config/hidden_size,config/lr,config/num_features,config/num_layers,config/num_models,config/patience,logdir
172,0.032262513,0.078652113,6124.878656,FALSE,1,1ad0bce6,2023-11-30_23-32-54,1701408774,6124.878656,112363,Slade-173477,10.2.219.10,6124.878656,1,2.405301945,500,35.14315661,0.003052052,1,8.741589204,5,32.60298792,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_1ad0bce6_173_batch_size=2.4053,epochs=500,hidden_size=35.1432,lr=0.0031,num_features=1,num_layers=8.7416,num_models=5,pat_2023-11-30_21-49-41"
194,-0.477804279,0.081958251,1110.032285,FALSE,1,f0939751,2023-11-30_22-51-23,1701406283,1110.032285,112645,Slade-173477,10.2.219.10,1110.032285,1,2.462076815,500,110.0097702,0.003010911,1,2.571164418,5,7.711805943,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_f0939751_195_batch_size=2.4621,epochs=500,hidden_size=110.0098,lr=0.0030,num_features=1,num_layers=2.5712,num_models=5,pa_2023-11-30_22-32-29"
153,-0.649178195,0.083196467,5814.971745,FALSE,1,6c8f7e85,2023-11-30_22-32-29,1701405149,5814.971745,111934,Slade-173477,10.2.219.10,5814.971745,1,2.281867111,500,85.7702473,0.017004439,1,2.867363292,5,49.20870371,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_6c8f7e85_154_batch_size=2.2819,epochs=500,hidden_size=85.7702,lr=0.0170,num_features=1,num_layers=2.8674,num_models=5,pat_2023-11-30_20-53-38"
189,-0.324109823,0.08421878,3333.56226,FALSE,1,3e22feeb,2023-11-30_23-25-01,1701408301,3333.56226,111058,Slade-173477,10.2.219.10,3333.56226,1,2.045160959,500,7.370128919,0.002037743,1,3.634991938,5,37.64510651,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_3e22feeb_190_batch_size=2.0452,epochs=500,hidden_size=7.3701,lr=0.0020,num_features=1,num_layers=3.6350,num_models=5,pati_2023-11-30_22-26-54"
197,-0.416240734,0.092589464,808.3047464,FALSE,1,9af57d58,2023-11-30_22-52-13,1701406333,808.3047464,108025,Slade-173477,10.2.219.10,808.3047464,1,2.743894092,500,34.67251863,0.003083029,1,2.83508758,5,13.51368692,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_9af57d58_198_batch_size=2.7439,epochs=500,hidden_size=34.6725,lr=0.0031,num_features=1,num_layers=2.8351,num_models=5,pat_2023-11-30_22-38-09"
190,-0.605478323,0.094098705,1370.128917,FALSE,1,654b4e36,2023-11-30_22-53-31,1701406411,1370.128917,109398,Slade-173477,10.2.219.10,1370.128917,1,2.241848061,500,19.3952581,0.004289992,1,5.391938386,5,17.25986563,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_654b4e36_191_batch_size=2.2418,epochs=500,hidden_size=19.3953,lr=0.0043,num_features=1,num_layers=5.3919,num_models=5,pat_2023-11-30_22-29-27"
158,-0.323450199,0.097941769,1948.412783,FALSE,1,24193f27,2023-11-30_21-46-44,1701402404,1948.412783,112363,Slade-173477,10.2.219.10,1948.412783,1,2.442101277,500,67.60052103,0.019304765,1,2.123347603,5,22.02578312,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_24193f27_159_batch_size=2.4421,epochs=500,hidden_size=67.6005,lr=0.0193,num_features=1,num_layers=2.1233,num_models=5,pat_2023-11-30_21-14-08"
110,0.284645975,0.09948027,2914.553333,FALSE,1,cbae822a,2023-11-30_19-34-03,1701394443,2914.553333,110448,Slade-173477,10.2.219.10,2914.553333,1,2.488309938,500,68.07148114,0.012224599,1,2.368419222,5,21.3925748,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_cbae822a_111_batch_size=2.4883,epochs=500,hidden_size=68.0715,lr=0.0122,num_features=1,num_layers=2.3684,num_models=5,pat_2023-11-30_18-45-28"
155,-0.440833503,0.103195485,1546.305432,FALSE,1,b626c12a,2023-11-30_21-32-51,1701401571,1546.305432,108069,Slade-173477,10.2.219.10,1546.305432,1,2.651099305,500,68.0331191,0.006938304,1,2.342642091,5,22.0570805,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_b626c12a_156_batch_size=2.6511,epochs=500,hidden_size=68.0331,lr=0.0069,num_features=1,num_layers=2.3426,num_models=5,pat_2023-11-30_21-06-04"
95,-0.595999187,0.139226976,3329.112334,FALSE,1,e3f42476,2023-11-30_18-51-35,1701391895,3329.112334,109681,Slade-173477,10.2.219.10,3329.112334,1,1.69585863,500,117.1192898,0.048926787,1,2.287485692,5,8.669540916,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_e3f42476_96_batch_size=1.6959,epochs=500,hidden_size=117.1193,lr=0.0489,num_features=1,num_layers=2.2875,num_models=5,pat_2023-11-30_17-56-05"
166,-0.477786958,0.153391844,1423.741358,FALSE,1,bc2c0d36,2023-11-30_21-56-35,1701402995,1423.741358,108069,Slade-173477,10.2.219.10,1423.741358,1,1.365672833,500,122.025811,0.075728417,1,2.662667825,5,9.453746457,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_bc2c0d36_167_batch_size=1.3657,epochs=500,hidden_size=122.0258,lr=0.0757,num_features=1,num_layers=2.6627,num_models=5,pa_2023-11-30_21-29-48"
1,-0.468361527,0.15466884,5630.7077,FALSE,1,6169cc5e,2023-11-30_14-43-26,1701377006,5630.7077,25469,Slade-173477,10.2.219.10,5630.7077,1,1.311989041,500,12.55863882,0.086630997,1,6.808920094,5,35.69555631,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_6169cc5e_2_batch_size=1.3120,epochs=500,hidden_size=12.5586,lr=0.0866,num_features=1,num_layers=6.8089,num_models=5,patie_2023-11-30_13-09-33"
150,-0.071360692,0.155822045,6001.843945,FALSE,1,bce986de,2023-11-30_22-14-38,1701404078,6001.843945,111158,Slade-173477,10.2.219.10,6001.843945,1,2.064138503,500,131.8092841,0.080374032,1,3.445990079,5,42.76509997,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_bce986de_151_batch_size=2.0641,epochs=500,hidden_size=131.8093,lr=0.0804,num_features=1,num_layers=3.4460,num_models=5,pa_2023-11-30_20-34-08"
96,-0.364396518,0.161603847,848.504415,FALSE,1,9d5c8546,2023-11-30_18-12-00,1701389520,848.504415,109398,Slade-173477,10.2.219.10,848.504415,1,2.28730331,500,117.0316871,0.0289833,1,2.387580427,5,8.488102643,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_9d5c8546_97_batch_size=2.2873,epochs=500,hidden_size=117.0317,lr=0.0290,num_features=1,num_layers=2.3876,num_models=5,pat_2023-11-30_17-56-06"
115,4.954984665,0.161628965,2811.553426,FALSE,1,77a2775a,2023-11-30_19-44-45,1701395085,2811.553426,109578,Slade-173477,10.2.219.10,2811.553426,1,2.490207484,500,73.62373509,0.079271758,1,7.734484207,5,12.50126856,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_77a2775a_116_batch_size=2.4902,epochs=500,hidden_size=73.6237,lr=0.0793,num_features=1,num_layers=7.7345,num_models=5,pat_2023-11-30_18-55-07"
99,2.029864073,0.161899367,6215.641232,FALSE,1,41d2cc71,2023-11-30_19-53-19,1701395599,6215.641232,112363,Slade-173477,10.2.219.10,6215.641232,1,1.955878338,500,15.03615204,0.075074624,1,2.679282958,5,45.46035832,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_41d2cc71_100_batch_size=1.9559,epochs=500,hidden_size=15.0362,lr=0.0751,num_features=1,num_layers=2.6793,num_models=5,pat_2023-11-30_18-00-29"
123,-0.427268773,0.162045287,13129.89715,FALSE,1,a0a2e6f5,2023-11-30_22-51-47,1701406307,13129.89715,110292,Slade-173477,10.2.219.10,13129.89715,1,1.722616073,500,13.45737578,0.04908188,1,6.154390722,5,46.16961399,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_a0a2e6f5_124_batch_size=1.7226,epochs=500,hidden_size=13.4574,lr=0.0491,num_features=1,num_layers=6.1544,num_models=5,pat_2023-11-30_19-11-41"
195,-0.439697921,0.164408466,5605.505192,FALSE,1,d2d8012e,2023-12-01_00-07-50,1701410870,5605.505192,106145,Slade-173477,10.2.219.10,5605.505192,1,1.647345197,500,7.888477413,0.051155494,1,2.207618267,5,37.31160775,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_d2d8012e_196_batch_size=1.6473,epochs=500,hidden_size=7.8885,lr=0.0512,num_features=1,num_layers=2.2076,num_models=5,pati_2023-11-30_22-32-53"
78,-0.529972017,0.164554036,5961.816866,FALSE,1,45a76fcb,2023-11-30_18-59-35,1701392375,5961.816866,106145,Slade-173477,10.2.219.10,5961.816866,1,1.806674372,500,61.59695329,0.093090679,1,4.966873105,5,14.57185263,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_45a76fcb_79_batch_size=1.8067,epochs=500,hidden_size=61.5970,lr=0.0931,num_features=1,num_layers=4.9669,num_models=5,pati_2023-11-30_17-19-30"
86,0.010165542,0.165962878,2116.481897,FALSE,1,a1f1deee,2023-11-30_18-09-44,1701389384,2116.481897,112363,Slade-173477,10.2.219.10,2116.481897,1,1.455307522,500,62.29689115,0.081642466,1,6.347120926,5,6.764065429,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_a1f1deee_87_batch_size=1.4553,epochs=500,hidden_size=62.2969,lr=0.0816,num_features=1,num_layers=6.3471,num_models=5,pati_2023-11-30_17-34-21"
22,1.050894737,0.166224811,5153.932402,FALSE,1,9d2881ec,2023-11-30_16-48-58,1701384538,5153.932402,108169,Slade-173477,10.2.219.10,5153.932402,1,1,500,108.9018522,0.076701527,1,4.683083834,5,12.37551976,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_9d2881ec_23_batch_size=1.0000,epochs=500,hidden_size=108.9019,lr=0.0767,num_features=1,num_layers=4.6831,num_models=5,pat_2023-11-30_15-22-57"
167,0.302192569,0.169523035,8463.564954,FALSE,1,c44cd55b,2023-11-30_23-53-56,1701410036,8463.564954,109681,Slade-173477,10.2.219.10,8463.564954,1,1.180203679,500,100.6040032,0.041546225,1,9.67987764,5,12.32965248,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_c44cd55b_168_batch_size=1.1802,epochs=500,hidden_size=100.6040,lr=0.0415,num_features=1,num_layers=9.6799,num_models=5,pa_2023-11-30_21-32-52"
80,-0.070268467,0.169856929,17611.17341,FALSE,1,c218becb,2023-11-30_22-19-20,1701404360,17611.17341,111214,Slade-173477,10.2.219.10,17611.17341,1,1.162827618,500,98.96404311,0.051031707,1,9.891051299,5,12.86447992,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_c218becb_81_batch_size=1.1628,epochs=500,hidden_size=98.9640,lr=0.0510,num_features=1,num_layers=9.8911,num_models=5,pati_2023-11-30_17-20-35"
135,-0.280293465,0.171007609,9218.983088,FALSE,1,686795b5,2023-11-30_22-23-22,1701404602,9218.983088,112645,Slade-173477,10.2.219.10,9218.983088,1,1.592639957,500,2.3055356,0.094436753,1,7.510282189,5,28.32571304,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_686795b5_136_batch_size=1.5926,epochs=500,hidden_size=2.3055,lr=0.0944,num_features=1,num_layers=7.5103,num_models=5,pati_2023-11-30_19-44-45"
20,1.129567266,0.173463872,13041.15075,FALSE,1,a1f7943e,2023-11-30_19-00-10,1701392410,13041.15075,108069,Slade-173477,10.2.219.10,13041.15075,1,1.373157435,500,99.86055221,0.049464589,1,9.753397025,5,13.98456063,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_a1f7943e_21_batch_size=1.3732,epochs=500,hidden_size=99.8606,lr=0.0495,num_features=1,num_layers=9.7534,num_models=5,pati_2023-11-30_15-22-42"
184,-0.163942769,0.173582665,8138.422841,FALSE,1,e6ee3a51,2023-12-01_00-35-30,1701412530,8138.422841,112701,Slade-173477,10.2.219.10,8138.422841,1,1.078712728,500,32.13295037,0.080444474,1,7.940844039,5,48.54344075,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_e6ee3a51_185_batch_size=1.0787,epochs=500,hidden_size=32.1330,lr=0.0804,num_features=1,num_layers=7.9408,num_models=5,pat_2023-11-30_22-19-20"
11,-0.016801894,0.17371735,7105.098146,FALSE,1,42aa0211,2023-11-30_17-20-13,1701386413,7105.098146,106145,Slade-173477,10.2.219.10,7105.098146,1,1,500,109.3564357,0.05239441,1,6.057413712,5,11.6759944,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_42aa0211_12_batch_size=1.0000,epochs=500,hidden_size=109.3564,lr=0.0524,num_features=1,num_layers=6.0574,num_models=5,pat_2023-11-30_15-21-42"
175,-0.51513046,0.174260474,5889.543367,FALSE,1,6afa47ba,2023-11-30_23-34-45,1701408885,5889.543367,108069,Slade-173477,10.2.219.10,5889.543367,1,1.486807082,500,8.114625209,0.063168446,1,3.658397422,5,38.00196654,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_6afa47ba_176_batch_size=1.4868,epochs=500,hidden_size=8.1146,lr=0.0632,num_features=1,num_layers=3.6584,num_models=5,pati_2023-11-30_21-56-18"
97,-0.373231792,0.175718498,2771.114327,FALSE,1,e8a172b4,2023-11-30_18-45-28,1701391528,2771.114327,107432,Slade-173477,10.2.219.10,2771.114327,1,2.571696671,500,134.6035801,0.031079268,1,2.93737571,5,35.47888437,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_e8a172b4_98_batch_size=2.5717,epochs=500,hidden_size=134.6036,lr=0.0311,num_features=1,num_layers=2.9374,num_models=5,pat_2023-11-30_17-57-52"
106,-0.446566999,0.17594225,5590.469133,FALSE,1,9a4531eb,2023-11-30_20-07-53,1701396473,5590.469133,108122,Slade-173477,10.2.219.10,5590.469133,1,1.18492903,500,87.91840072,0.058258116,1,6.097430793,5,13.74165667,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_9a4531eb_107_batch_size=1.1849,epochs=500,hidden_size=87.9184,lr=0.0583,num_features=1,num_layers=6.0974,num_models=5,pat_2023-11-30_18-26-55"
71,-0.200641409,0.177113738,1613.30177,FALSE,1,e373a0aa,2023-11-30_17-20-35,1701386435,1613.30177,108776,Slade-173477,10.2.219.10,1613.30177,1,1.463220042,500,116.8616039,0.073944604,1,2.476045722,5,8.690508134,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_e373a0aa_72_batch_size=1.4632,epochs=500,hidden_size=116.8616,lr=0.0739,num_features=1,num_layers=2.4760,num_models=5,pat_2023-11-30_16-53-39"
121,0.857946396,0.17726773,11116.44163,FALSE,1,96aa3614,2023-11-30_22-15-04,1701404104,11116.44163,112601,Slade-173477,10.2.219.10,11116.44163,1,2.05662824,500,125.3549799,0.034926702,1,9.444090404,5,24.94266691,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_96aa3614_122_batch_size=2.0566,epochs=500,hidden_size=125.3550,lr=0.0349,num_features=1,num_layers=9.4441,num_models=5,pa_2023-11-30_19-06-38"
74,0.712076366,0.177462461,1999.627427,FALSE,1,3365a15a,2023-11-30_17-36-40,1701387400,1999.627427,107379,Slade-173477,10.2.219.10,1999.627427,1,2.633366599,500,32.67507576,0.082148585,1,7.543428612,5,14.60153103,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_3365a15a_75_batch_size=2.6334,epochs=500,hidden_size=32.6751,lr=0.0821,num_features=1,num_layers=7.5434,num_models=5,pati_2023-11-30_16-59-26"
12,-0.311916649,0.177475856,5505.303235,FALSE,1,bc5d4e10,2023-11-30_16-53-39,1701384819,5505.303235,106605,Slade-173477,10.2.219.10,5505.303235,1,1,500,109.1146831,0.05585369,1,5.348111319,5,11.78495042,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_bc5d4e10_13_batch_size=1.0000,epochs=500,hidden_size=109.1147,lr=0.0559,num_features=1,num_layers=5.3481,num_models=5,pat_2023-11-30_15-21-48"
61,-0.443638206,0.177961399,14153.36308,FALSE,1,9394ec8b,2023-11-30_20-27-10,1701397630,14153.36308,110340,Slade-173477,10.2.219.10,14153.36308,1,2.088901978,500,101.8013628,0.071347631,1,5.806653451,5,45.94177631,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_9394ec8b_62_batch_size=2.0889,epochs=500,hidden_size=101.8014,lr=0.0713,num_features=1,num_layers=5.8067,num_models=5,pat_2023-11-30_16-30-19"
