,train_loss,best_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/epochs,config/hidden_size,config/lr,config/num_features,config/num_layers,config/num_models,config/patience,logdir
0,,inf,588.0544991493225,False,1,b84810c7,2023-11-30_13-19-40,1701371980,588.0544991493225,27639,Slade-173477,10.2.219.10,588.0544991493225,1,1.749080237694725,500,190.1921469755733,0.07322619478695937,1,6.789267873576293,5,8.64491338167939,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data3/train_de_b84810c7_1_batch_size=1.7491,epochs=500,hidden_size=190.1921,lr=0.0732,num_features=1,num_layers=6.7893,num_models=5,pati_2023-11-30_13-09-49"
1,0.7078458666801453,0.1462370685562491,2367.148302078247,False,1,d94bf07c,2023-11-30_13-49-22,1701373762,2367.148302078247,27707,Slade-173477,10.2.219.10,2367.148302078247,1,1.3119890406724053,500,12.558638821471693,0.08663099696291603,1,6.80892009394567,5,35.69555631200623,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data3/train_de_d94bf07c_2_batch_size=1.3120,epochs=500,hidden_size=12.5586,lr=0.0866,num_features=1,num_layers=6.8089,num_models=5,patie_2023-11-30_13-09-52"
2,,inf,484.0335838794708,False,1,58e76fc7,2023-11-30_13-18-02,1701371882,484.0335838794708,28109,Slade-173477,10.2.219.10,484.0335838794708,1,1.041168988591605,500,194.01206058023686,0.08326101981596214,1,3.6987128854262092,5,9.90942339314793,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data3/train_de_58e76fc7_3_batch_size=1.0412,epochs=500,hidden_size=194.0121,lr=0.0833,num_features=1,num_layers=3.6987,num_models=5,pati_2023-11-30_13-09-55"
3,-0.1378959119319915,0.1463756269440055,1451.7871046066284,False,1,3b047437,2023-11-30_13-34-13,1701372853,1451.7871046066284,28167,Slade-173477,10.2.219.10,1451.7871046066284,1,1.3668090197068676,500,61.54420634894801,0.05252316752006057,1,5.455560149136926,5,15.270227869704053,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data3/train_de_3b047437_4_batch_size=1.3668,epochs=500,hidden_size=61.5442,lr=0.0525,num_features=1,num_layers=5.4556,num_models=5,patie_2023-11-30_13-09-58"
4,0.4360270500183105,0.14637130311504,1028.0703988075256,False,1,47295a6e,2023-11-30_13-27-13,1701372433,1028.0703988075256,28222,Slade-173477,10.2.219.10,1028.0703988075256,1,2.223705789444759,500,28.759278269756326,0.029285250388668294,1,4.930894746349534,5,23.34742922663476,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data3/train_de_47295a6e_5_batch_size=2.2237,epochs=500,hidden_size=28.7593,lr=0.0293,num_features=1,num_layers=4.9309,num_models=5,patie_2023-11-30_13-10-01"
5,-0.1242914497852325,0.1478530685789883,266.03631353378296,False,1,6bf8a3a8,2023-11-30_13-14-34,1701371674,266.03631353378296,28263,Slade-173477,10.2.219.10,266.03631353378296,1,2.570351922786027,500,40.735082649513586,0.0514720203975198,1,6.73931655089634,5,3.2760702232798886,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data3/train_de_6bf8a3a8_6_batch_size=2.5704,epochs=500,hidden_size=40.7351,lr=0.0515,num_features=1,num_layers=6.7393,num_models=5,patie_2023-11-30_13-10-05"
6,-0.1824566721916198,0.1461981376521289,2609.6163880825043,False,1,38bb60af,2023-11-30_13-53-41,1701374021,2609.6163880825043,28298,Slade-173477,10.2.219.10,2609.6163880825043,1,2.2150897038028767,500,34.934300613771015,0.006598654139229424,1,9.591084298026665,5,48.315969620653405,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data3/train_de_38bb60af_7_batch_size=2.2151,epochs=500,hidden_size=34.9343,lr=0.0066,num_features=1,num_layers=9.5911,num_models=5,patie_2023-11-30_13-10-08"
7,0.3167229890823364,0.1462465629763901,2319.3980507850647,False,1,a48351f7,2023-11-30_13-48-54,1701373734,2319.3980507850647,28342,Slade-173477,10.2.219.10,2319.3980507850647,1,2.6167946962329225,500,61.61814006550077,0.009857444189237749,1,7.473864212097255,5,22.567472193240462,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data3/train_de_a48351f7_8_batch_size=2.6168,epochs=500,hidden_size=61.6181,lr=0.0099,num_features=1,num_layers=7.4739,num_models=5,patie_2023-11-30_13-10-11"
8,-0.0014481246471405,0.1462988569825887,1799.06631565094,False,1,125e58be,2023-11-30_13-40-18,1701373218,1799.06631565094,28384,Slade-173477,10.2.219.10,1799.06631565094,1,1.2440764696895577,500,99.54020511214277,0.0035354132594103177,1,9.274563216630256,5,13.68021909840083,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data3/train_de_125e58be_9_batch_size=1.2441,epochs=500,hidden_size=99.5402,lr=0.0035,num_features=1,num_layers=9.2746,num_models=5,patie_2023-11-30_13-10-14"
9,0.4544925093650818,0.1464235820449888,556.502108335495,False,1,f1357bc7,2023-11-30_13-19-39,1701371979,556.502108335495,28419,Slade-173477,10.2.219.10,556.502108335495,1,2.325044568707964,500,63.03050414179278,0.0520547953156633,1,6.373682234746237,5,10.057868320750824,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data3/train_de_f1357bc7_10_batch_size=2.3250,epochs=500,hidden_size=63.0305,lr=0.0521,num_features=1,num_layers=6.3737,num_models=5,pati_2023-11-30_13-10-19"
